t [sec],GPS_lat (deg),GPS_long (deg),GPS_alt (m),Baro1_alt (m),Baro2_alt (m),Baro3_alt (m)
989.0,42.37992242813856,-71.1000212027013,-4.096578054130077,2.406024791300297,2.406024791300297,2.406024791300297
989.1,,,,2.4046439146623015,2.4046439146623015,2.4046439146623015
989.2,,,,2.403263063170016,2.403263063170016,2.403263063170016
989.3,,,,2.401882235892117,2.401882235892117,2.401882235892117
989.4,,,,2.4005014337599277,2.4005014337599277,2.4005014337599277
989.5,,,,2.3991206558421254,2.3991206558421254,2.3991206558421254
989.6,,,,2.3977399049326777,2.3977399049326777,2.3977399049326777
989.7,,,,2.396359176374972,2.396359176374972,2.396359176374972
989.8,,,,2.3949784757569432,2.3949784757569432,2.3949784757569432
989.9,,,,2.3935977993533015,2.3935977993533015,2.3935977993533015
990.0,42.379871754818126,-71.10000895474319,1.2025503618642688,2.392217149026692,2.392217149026692,2.392217149026692
990.1,,,,2.3908365219831467,2.3908365219831467,2.3908365219831467
990.2,,,,2.389455921947956,2.389455921947956,2.389455921947956
990.3,,,,2.3880753461271524,2.3880753461271524,2.3880753461271524
990.4,,,,2.3866947945207357,2.3866947945207357,2.3866947945207357
990.5,,,,2.3853142699226737,2.3853142699226737,2.3853142699226737
990.6,,,,2.383933768607676,2.383933768607676,2.383933768607676
990.7,,,,2.382553294301033,2.382553294301033,2.382553294301033
990.8,,,,2.381172844208777,2.381172844208777,2.381172844208777
990.9,,,,2.379792420193553,2.379792420193553,2.379792420193553
991.0,42.379732023208916,-71.10003705357651,0.9447219977155328,2.3784120194613934,2.3784120194613934,2.3784120194613934
991.1,,,,2.3770316429436207,2.3770316429436207,2.3770316429436207
991.2,,,,2.3756512943655252,2.3756512943655252,2.3756512943655252
991.3,,,,2.3742709700018167,2.3742709700018167,2.3742709700018167
991.4,,,,2.372890669852495,2.372890669852495,2.372890669852495
991.5,,,,2.3715103967115283,2.3715103967115283,2.3715103967115283
991.6,,,,2.3701301477849483,2.3701301477849483,2.3701301477849483
991.7,,,,2.3687499230727553,2.3687499230727553,2.3687499230727553
991.8,,,,2.3673697263002396,2.3673697263002396,2.3673697263002396
991.9,,,,2.365989550948143,2.365989550948143,2.365989550948143
992.0,42.37980013115308,-71.09996729704586,13.603248483501375,2.364609402604401,2.364609402604401,2.364609402604401
992.1,,,,2.3632292794063687,2.3632292794063687,2.3632292794063687
992.2,,,,2.3618491822853684,2.3618491822853684,2.3618491822853684
992.3,,,,2.3604691084474325,2.3604691084474325,2.3604691084474325
992.4,,,,2.359089059755206,2.359089059755206,2.359089059755206
992.5,,,,2.357709037140012,2.357709037140012,2.357709037140012
992.6,,,,2.3563290387392044,2.3563290387392044,2.3563290387392044
992.7,,,,2.3549490673467517,2.3549490673467517,2.3549490673467517
992.8,,,,2.353569120168686,2.353569120168686,2.353569120168686
992.9,,,,2.3521891990676522,2.3521891990676522,2.3521891990676522
993.0,42.379769018560395,-71.10007447735956,-0.9641347620636225,2.350809298455715,2.350809298455715,2.350809298455715
993.1,,,,2.349429428577423,2.349429428577423,2.349429428577423
993.2,,,,2.3480495819821954,2.3480495819821954,2.3480495819821954
993.3,,,,2.3466697596013546,2.3466697596013546,2.3466697596013546
993.4,,,,2.345289963297546,2.345289963297546,2.345289963297546
993.5,,,,2.343910194002092,2.343910194002092,2.343910194002092
993.6,,,,2.342530446127057,2.342530446127057,2.342530446127057
993.7,,,,2.3411507243290544,2.3411507243290544,2.3411507243290544
993.8,,,,2.3397710286080837,2.3397710286080837,2.3397710286080837
993.9,,,,2.338391358964145,2.338391358964145,2.338391358964145
994.0,42.37969422347966,-71.10005986688924,-1.514380032196641,2.337011712603271,2.337011712603271,2.337011712603271
994.1,,,,2.335632092319429,2.335632092319429,2.335632092319429
994.2,,,,2.3342524971812963,2.3342524971812963,2.3342524971812963
994.3,,,,2.3328729271888733,2.3328729271888733,2.3328729271888733
994.4,,,,2.3314933804795146,2.3314933804795146,2.3314933804795146
994.5,,,,2.330113861709833,2.330113861709833,2.330113861709833
994.6,,,,2.328734366223216,2.328734366223216,2.328734366223216
994.7,,,,2.327354896813631,2.327354896813631,2.327354896813631
994.8,,,,2.325975451618433,2.325975451618433,2.325975451618433
994.9,,,,2.3245960334315896,2.3245960334315896,2.3245960334315896
995.0,42.37967409302876,-71.10010808731677,-1.3454117784276605,2.3232166385278106,2.3232166385278106,2.3232166385278106
995.1,,,,2.321837268769741,2.321837268769741,2.321837268769741
995.2,,,,2.320457926020026,2.320457926020026,2.320457926020026
995.3,,,,2.319078605622053,2.319078605622053,2.319078605622053
995.4,,,,2.3176993131637573,2.3176993131637573,2.3176993131637573
995.5,,,,2.316320043988526,2.316320043988526,2.316320043988526
995.6,,,,2.314940799959004,2.314940799959004,2.314940799959004
995.7,,,,2.313561582006514,2.313561582006514,2.313561582006514
995.8,,,,2.312182388268411,2.312182388268411,2.312182388268411
995.9,,,,2.3108032206073403,2.3108032206073403,2.3108032206073403
996.0,42.379659064939084,-71.10002176813018,2.1308517372235656,2.309424078091979,2.309424078091979,2.309424078091979
996.1,,,,2.3080449597910047,2.3080449597910047,2.3080449597910047
996.2,,,,2.3066658675670624,2.3066658675670624,2.3066658675670624
996.3,,,,2.305286799557507,2.305286799557507,2.305286799557507
996.4,,,,2.303907756693661,2.303907756693661,2.303907756693661
996.5,,,,2.30252874083817,2.30252874083817,2.30252874083817
996.6,,,,2.3011497473344207,2.3011497473344207,2.3011497473344207
996.7,,,,2.2997707817703485,2.2997707817703485,2.2997707817703485
996.8,,,,2.2983918404206634,2.2983918404206634,2.2983918404206634
996.9,,,,2.2970129223540425,2.2970129223540425,2.2970129223540425
997.0,42.37963031617653,-71.09992694673161,1.067080128006637,2.295634032227099,2.295634032227099,2.295634032227099
997.1,,,,2.2942551653832197,2.2942551653832197,2.2942551653832197
997.2,,,,2.29287632368505,2.29287632368505,2.29287632368505
997.3,,,,2.29149750713259,2.29149750713259,2.29149750713259
997.4,,,,2.2901187175884843,2.2901187175884843,2.2901187175884843
997.5,,,,2.288739951327443,2.288739951327443,2.288739951327443
997.6,,,,2.287361211143434,2.287361211143434,2.287361211143434
997.7,,,,2.2859824961051345,2.2859824961051345,2.2859824961051345
997.8,,,,2.2846038043498993,2.2846038043498993,2.2846038043498993
997.9,,,,2.2832251405343413,2.2832251405343413,2.2832251405343413
998.0,42.37960242367935,-71.1000566921239,2.5118064302951097,2.281846499070525,2.281846499070525,2.281846499070525
998.1,,,,2.2804678846150637,2.2804678846150637,2.2804678846150637
998.2,,,,2.279089294373989,2.279089294373989,2.279089294373989
998.3,,,,2.277710729278624,2.277710729278624,2.277710729278624
998.4,,,,2.2763321911916137,2.2763321911916137,2.2763321911916137
998.5,,,,2.2749536745250225,2.2749536745250225,2.2749536745250225
998.6,,,,2.2735751857981086,2.2735751857981086,2.2735751857981086
998.7,,,,2.2721967231482267,2.2721967231482267,2.2721967231482267
998.8,,,,2.270818281918764,2.270818281918764,2.270818281918764
998.9,,,,2.269439870491624,2.269439870491624,2.269439870491624
999.0,42.379590464974164,-71.10006015775696,3.338747409172356,2.268061480484903,2.268061480484903,2.268061480484903
999.1,,,,2.266683118417859,2.266683118417859,2.266683118417859
999.2,,,,2.265304778702557,2.265304778702557,2.265304778702557
999.3,,,,2.2639264669269323,2.2639264669269323,2.2639264669269323
999.4,,,,2.2625481775030494,2.2625481775030494,2.2625481775030494
999.5,,,,2.2611699160188437,2.2611699160188437,2.2611699160188437
999.6,,,,2.2597916768863797,2.2597916768863797,2.2597916768863797
999.7,,,,2.258413465693593,2.258413465693593,2.258413465693593
999.8,,,,2.257035276852548,2.257035276852548,2.257035276852548
999.9,,,,2.2556571140885353,2.2556571140885353,2.2556571140885353
1000.0,42.37936050078371,-71.10008314684092,0.0680464468896389,2.2542789774015546,2.2542789774015546,2.2542789774015546
1000.1,,,,2.252900864928961,2.252900864928961,2.252900864928961
1000.2,,,,2.2515227776020765,2.2515227776020765,2.2515227776020765
1000.3,,,,2.250144714489579,2.250144714489579,2.250144714489579
1000.4,,,,2.248766679316759,2.248766679316759,2.248766679316759
1000.5,,,,2.2473886674270034,2.2473886674270034,2.2473886674270034
1000.6,,,,2.246010680682957,2.246010680682957,2.246010680682957
1000.7,,,,2.244632720015943,2.244632720015943,2.244632720015943
1000.8,,,,2.243254783563316,2.243254783563316,2.243254783563316
1000.9,,,,2.241876872256398,2.241876872256398,2.241876872256398
1001.0,42.37939731836188,-71.09996754335616,7.166701664216816,2.24049898609519,2.24049898609519,2.24049898609519
1001.1,,,,2.2391211250796914,2.2391211250796914,2.2391211250796914
1001.2,,,,2.2377432892099023,2.2377432892099023,2.2377432892099023
1001.3,,,,2.2363654784858227,2.2363654784858227,2.2363654784858227
1001.4,,,,2.23498769197613,2.23498769197613,2.23498769197613
1001.5,,,,2.2336099334061146,2.2336099334061146,2.2336099334061146
1001.6,,,,2.2322321981191635,2.2322321981191635,2.2322321981191635
1001.7,,,,2.2308544870465994,2.2308544870465994,2.2308544870465994
1001.8,,,,2.2294768039137125,2.2294768039137125,2.2294768039137125
1001.9,,,,2.22809914406389,2.22809914406389,2.22809914406389
1002.0,42.37936961298227,-71.10012078003359,10.356611148454249,2.2267215084284544,2.2267215084284544,2.2267215084284544
1002.1,,,,2.2253438998013735,2.2253438998013735,2.2253438998013735
1002.2,,,,2.223966316320002,2.223966316320002,2.223966316320002
1002.3,,,,2.2225887551903725,2.2225887551903725,2.2225887551903725
1002.4,,,,2.2212112238630652,2.2212112238630652,2.2212112238630652
1002.5,,,,2.2198337130248547,2.2198337130248547,2.2198337130248547
1002.6,,,,2.2184562291949987,2.2184562291949987,2.2184562291949987
1002.7,,,,2.2170787723734975,2.2170787723734975,2.2170787723734975
1002.8,,,,2.2157013369724154,2.2157013369724154,2.2157013369724154
1002.9,,,,2.2143239295110106,2.2143239295110106,2.2143239295110106
1003.0,42.37942279520774,-71.09998751958501,-1.4201606335118413,2.212946546263993,2.212946546263993,2.212946546263993
1003.1,,,,2.211569189094007,2.211569189094007,2.211569189094007
1003.2,,,,2.210191856138408,2.210191856138408,2.210191856138408
1003.3,,,,2.2088145473971963,2.2088145473971963,2.2088145473971963
1003.4,,,,2.2074372647330165,2.2074372647330165,2.2074372647330165
1003.5,,,,2.206060008145869,2.206060008145869,2.206060008145869
1003.6,,,,2.204682775773108,2.204682775773108,2.204682775773108
1003.7,,,,2.203305567614734,2.203305567614734,2.203305567614734
1003.8,,,,2.2019283873960376,2.2019283873960376,2.2019283873960376
1003.9,,,,2.20055122859776,2.20055122859776,2.20055122859776
1004.0,42.379331586977564,-71.1000372329958,3.381370138376951,2.19917409773916,2.19917409773916,2.19917409773916
1004.1,,,,2.197796991094947,2.197796991094947,2.197796991094947
1004.2,,,,2.196419909596443,2.196419909596443,2.196419909596443
1004.3,,,,2.195042853243649,2.195042853243649,2.195042853243649
1004.4,,,,2.1936658220365644,2.1936658220365644,2.1936658220365644
1004.5,,,,2.192288816906512,2.192288816906512,2.192288816906512
1004.6,,,,2.1909118350595236,2.1909118350595236,2.1909118350595236
1004.7,,,,2.18953488022089,2.18953488022089,2.18953488022089
1004.8,,,,2.1881579477339983,2.1881579477339983,2.1881579477339983
1004.9,,,,2.186781043186784,2.186781043186784,2.186781043186784
1005.0,42.379250314403386,-71.10012217263326,4.6370310466736555,2.1854041628539562,2.1854041628539562,2.1854041628539562
1005.1,,,,2.1840273085981607,2.1840273085981607,2.1840273085981607
1005.2,,,,2.182650476694107,2.182650476694107,2.182650476694107
1005.3,,,,2.1812736727297306,2.1812736727297306,2.1812736727297306
1005.4,,,,2.179896892979741,2.179896892979741,2.179896892979741
1005.5,,,,2.178520138375461,2.178520138375461,2.178520138375461
1005.6,,,,2.1771434089168906,2.1771434089168906,2.1771434089168906
1005.7,,,,2.175766703672707,2.175766703672707,2.175766703672707
1005.8,,,,2.1743900245055556,2.1743900245055556,2.1743900245055556
1005.9,,,,2.1730133704841137,2.1730133704841137,2.1730133704841137
1006.0,42.379241460743096,-71.09996786574894,-7.17899417784065,2.1716367406770587,2.1716367406770587,2.1716367406770587
1006.1,,,,2.170260136947036,2.170260136947036,2.170260136947036
1006.2,,,,2.1688835602253675,2.1688835602253675,2.1688835602253675
1006.3,,,,2.1675070067867637,2.1675070067867637,2.1675070067867637
1006.4,,,,2.1661304775625467,2.1661304775625467,2.1661304775625467
1006.5,,,,2.1647539734840393,2.1647539734840393,2.1647539734840393
1006.6,,,,2.163377495482564,2.163377495482564,2.163377495482564
1006.7,,,,2.162001042626798,2.162001042626798,2.162001042626798
1006.8,,,,2.160624614916742,2.160624614916742,2.160624614916742
1006.9,,,,2.159248212352395,2.159248212352395,2.159248212352395
1007.0,42.37923639890329,-71.09995502774233,5.578132748603821,2.157871836796403,2.157871836796403,2.157871836796403
1007.1,,,,2.1564954817295074,2.1564954817295074,2.1564954817295074
1007.2,,,,2.155119154602289,2.155119154602289,2.155119154602289
1007.3,,,,2.153742853552103,2.153742853552103,2.153742853552103
1007.4,,,,2.152366576716304,2.152366576716304,2.152366576716304
1007.5,,,,2.150990323163569,2.150990323163569,2.150990323163569
1007.6,,,,2.1496140975505114,2.1496140975505114,2.1496140975505114
1007.7,,,,2.1482378970831633,2.1482378970831633,2.1482378970831633
1007.8,,,,2.146861718967557,2.146861718967557,2.146861718967557
1007.9,,,,2.1454855678603053,2.1454855678603053,2.1454855678603053
1008.0,42.37922562470403,-71.10001949522983,8.921871080063283,2.144109441898763,2.144109441898763,2.144109441898763
1008.1,,,,2.142733340151608,2.142733340151608,2.142733340151608
1008.2,,,,2.1413572635501623,2.1413572635501623,2.1413572635501623
1008.3,,,,2.1399812139570713,2.1399812139570713,2.1399812139570713
1008.4,,,,2.138605186715722,2.138605186715722,2.138605186715722
1008.5,,,,2.13722918741405,2.13722918741405,2.13722918741405
1008.6,,,,2.135853212326765,2.135853212326765,2.135853212326765
1008.7,,,,2.134477261453867,2.134477261453867,2.134477261453867
1008.8,,,,2.1331013375893235,2.1331013375893235,2.1331013375893235
1008.9,,,,2.1317254388704896,2.1317254388704896,2.1317254388704896
1009.0,42.37917175676156,-71.09999589202005,-6.178600803948939,2.1303495625033975,2.1303495625033975,2.1303495625033975
1009.1,,,,2.12897371314466,2.12897371314466,2.12897371314466
1009.2,,,,2.1275978880003095,2.1275978880003095,2.1275978880003095
1009.3,,,,2.1262220898643136,2.1262220898643136,2.1262220898643136
1009.4,,,,2.124846315011382,2.124846315011382,2.124846315011382
1009.5,,,,2.12347056530416,2.12347056530416,2.12347056530416
1009.6,,,,2.122094842605293,2.122094842605293,2.122094842605293
1009.7,,,,2.12071914318949,2.12071914318949,2.12071914318949
1009.8,,,,2.119343467988074,2.119343467988074,2.119343467988074
1009.9,,,,2.117967820726335,2.117967820726335,2.117967820726335
1010.0,42.37912410703536,-71.09996648954218,-1.0349951051175594,2.116592197678983,2.116592197678983,2.116592197678983
1010.1,,,,2.115216599777341,2.115216599777341,2.115216599777341
1010.2,,,,2.113841027021408,2.113841027021408,2.113841027021408
1010.3,,,,2.112465479411185,2.112465479411185,2.112465479411185
1010.4,,,,2.1110899541527033,2.1110899541527033,2.1110899541527033
1010.5,,,,2.1097144577652216,2.1097144577652216,2.1097144577652216
1010.6,,,,2.108338985592127,2.108338985592127,2.108338985592127
1010.7,,,,2.1069635367020965,2.1069635367020965,2.1069635367020965
1010.8,,,,2.1055881157517433,2.1055881157517433,2.1055881157517433
1010.9,,,,2.1042127180844545,2.1042127180844545,2.1042127180844545
1011.0,42.37903909253288,-71.10006252781092,0.8236355911940336,2.1028373474255204,2.1028373474255204,2.1028373474255204
1011.1,,,,2.1014619981870055,2.1014619981870055,2.1014619981870055
1011.2,,,,2.1000866778194904,2.1000866778194904,2.1000866778194904
1011.3,,,,2.0987113807350397,2.0987113807350397,2.0987113807350397
1011.4,,,,2.0973361106589437,2.0973361106589437,2.0973361106589437
1011.5,,,,2.095960863865912,2.095960863865912,2.095960863865912
1011.6,,,,2.0945856403559446,2.0945856403559446,2.0945856403559446
1011.7,,,,2.093210445716977,2.093210445716977,2.093210445716977
1011.8,,,,2.0918352752923965,2.0918352752923965,2.0918352752923965
1011.9,,,,2.090460129082203,2.090460129082203,2.090460129082203
1012.0,42.378984478118525,-71.10004173981282,9.122167414985597,2.0890850089490414,2.0890850089490414,2.0890850089490414
1012.1,,,,2.0877099130302668,2.0877099130302668,2.0877099130302668
1012.2,,,,2.0863348431885242,2.0863348431885242,2.0863348431885242
1012.3,,,,2.0849597975611687,2.0849597975611687,2.0849597975611687
1012.4,,,,2.083584778010845,2.083584778010845,2.083584778010845
1012.5,,,,2.0822097826749086,2.0822097826749086,2.0822097826749086
1012.6,,,,2.080834813416004,2.080834813416004,2.080834813416004
1012.7,,,,2.079459867440164,2.079459867440164,2.079459867440164
1012.8,,,,2.078084947541356,2.078084947541356,2.078084947541356
1012.9,,,,2.0767100546509027,2.0767100546509027,2.0767100546509027
1013.0,42.378985649758775,-71.10009231732354,3.3817006638273597,2.075335184112191,2.075335184112191,2.075335184112191
1013.1,,,,2.0739603405818343,2.0739603405818343,2.0739603405818343
1013.2,,,,2.0725855231285095,2.0725855231285095,2.0725855231285095
1013.3,,,,2.0712107280269265,2.0712107280269265,2.0712107280269265
1013.4,,,,2.0698359590023756,2.0698359590023756,2.0698359590023756
